Timestamp/s  Throughput  Mean Latency/ms
1540074304   6742        151       
1540074305   6788        150       
1540074306   6819        149       
1540074307   6774        151       
1540074308   6991        145       
1540074309   7085        145       
1540074310   6990        146       
1540074311   7025        145       
1540074312   7017        145       
1540074313   6487        158       
1540074314   6903        148       
1540074315   6863        148       
1540074316   6798        150       
1540074317   6690        153       
1540074318   4968        218       
1540074319   6119        157       
1540074320   6521        157       
1540074321   6612        154       
1540074322   6492        156       
1540074323   6610        156       
1540074324   6761        150       
1540074325   6879        149       
1540074326   6858        148       
1540074327   6594        155       
1540074328   6864        148       
1540074329   6951        148       
1540074330   6841        149       
1540074331   6796        149       
1540074332   6890        148       
1540074333   6924        147       
1540074334   6899        149       
1540074335   6877        148       
1540074336   6858        149       
1540074337   6718        152       
1540074338   6818        148       
1540074339   6137        166       
1540074340   6637        156       
1540074341   6783        153       
1540074342   6586        156       
1540074343   6792        154       
1540074344   6830        151       
1540074345   6871        149       
1540074346   6755        150       
1540074347   6717        149       
1540074348   6743        149       
1540074349   6679        150       
1540074350   6855        150       
1540074351   6776        150       
1540074352   6799        153       
1540074353   6443        155       
1540074354   6814        150       
1540074355   6870        148       
1540074356   6944        147       
1540074357   6660        153       
1540074358   6787        150       
1540074359   6083        177       
1540074360   6187        158       
1540074361   6318        162       
1540074362   6242        163       
1540074363   6182        163       
1540074364   6564        156       
1540074365   6622        154       
1540074366   6515        157       
1540074367   6404        159       
1540074368   6525        156       
1540074369   6669        153       
1540074370   6727        154       
1540074371   6699        150       
1540074372   6873        148       
1540074373   6699        152       
1540074374   6666        154       
1540074375   6787        150       
1540074376   6818        150       
1540074377   6888        149       
1540074378   6819        149       
1540074379   6672        154       
1540074380   6176        165       
1540074381   6753        153       
1540074382   6713        153       
1540074383   6753        151       
1540074384   6491        157       
1540074385   6679        151       
1540074386   6795        150       
1540074387   6780        149       
1540074388   6610        155       
1540074389   6876        149       
1540074390   6739        151       
1540074391   6942        148       
1540074392   6855        148       
1540074393   6734        152       
1540074394   6597        154       
1540074395   6720        152       
1540074396   6818        150       
1540074397   6809        150       
1540074398   6650        154       
1540074399   6545        156       
1540074400   6756        161       
1540074401   6152        155       
1540074402   6719        152       
1540074403   6714        152       
1540074404   6472        157       
1540074405   6736        151       
1540074406   6854        149       
1540074407   6852        148       
1540074408   6791        153       
1540074409   6761        149       
1540074410   6979        146       
1540074411   7033        145       
1540074412   7030        145       
1540074413   6582        156       
1540074414   6855        148       
1540074415   6910        147       
1540074416   6993        146       
1540074417   6957        146       
1540074418   6782        151       
1540074419   6881        149       
1540074420   6739        150       
1540074421   6331        161       
1540074422   6842        150       
1540074423   6590        154       
1540074424   6719        152       
1540074425   6931        149       
1540074426   6904        147       
1540074427   6910        149       
1540074428   6888        146       
1540074429   6846        150       
1540074430   6959        146       
1540074431   6920        148       
1540074432   6864        148       
1540074433   6861        148       
1540074434   6617        155       
1540074435   6775        150       
1540074436   6740        153       
1540074437   6740        151       
1540074438   6818        149       
1540074439   6899        147       
1540074440   6945        149       
1540074441   6186        165       
1540074442   6538        158       
1540074443   4838        206       
1540074444   6430        158       
1540074445   6565        156       
1540074446   6851        150       
1540074447   6686        154       
1540074448   6678        151       
1540074449   6807        150       
1540074450   6836        149       
1540074451   6837        149       
1540074452   6982        148       
1540074453   6920        145       
1540074454   6817        150       
1540074455   6983        146       
1540074456   7051        146       
1540074457   6965        146       
1540074458   6823        150       
1540074459   6924        148       
1540074460   6939        147       
1540074461   6953        162       
1540074462   6631        157       
1540074463   6568        154       
1540074464   6886        150       
1540074465   6750        153       
1540074466   6779        149       
1540074467   6757        149       
1540074468   6716        148       
1540074469   6728        149       
1540074470   6700        149       
1540074471   6589        152       
1540074472   6388        157       
1540074473   6682        152       
1540074474   6788        150       
1540074475   6824        149       
1540074476   6923        147       
1540074477   6867        149       
1540074478   6923        147       
1540074479   6935        147       
1540074480   6817        150       
1540074481   6816        150       
1540074482   6159        167       
1540074483   6745        151       
1540074484   6791        150       
1540074485   6805        150       
1540074486   6883        148       
1540074487   6838        149       
1540074488   6962        147       
1540074489   6952        146       
1540074490   7072        145       
1540074491   7063        144       
1540074492   6853        148       
1540074493   6801        150       
1540074494   6992        147       
1540074495   6940        146       
1540074496   7044        146       
1540074497   6916        148       
1540074498   6878        147       
1540074499   6974        146       
1540074500   6800        150       
1540074501   6956        147       
1540074502   6776        150       
1540074503   6189        164       
1540074504   6860        150       
1540074505   6894        147       
1540074506   6900        147       
1540074507   7016        146       
1540074508   7104        143       
1540074509   7136        143       
1540074510   6980        146       
1540074511   7106        144       
1540074512   7053        144       
1540074513   7139        143       
1540074514   7075        144       
1540074515   7130        143       
1540074516   7157        143       
1540074517   7002        147       
1540074518   7055        144       
1540074519   7019        147       
1540074520   6810        149       
1540074521   6947        147       
1540074522   6977        146       
1540074523   6535        162       
1540074524   6673        147       
1540074525   6892        148       
1540074526   6902        149       
1540074527   6871        149       
1540074528   6926        147       
1540074529   6800        149       
1540074530   6793        150       
1540074531   6700        151       
1540074532   7027        146       
1540074533   6997        146       
1540074534   6918        147       
1540074535   6682        154       
1540074536   6655        153       
1540074537   6852        149       
1540074538   6794        149       
1540074539   6804        151       
1540074540   6479        157       
1540074541   6767        151       
1540074542   6738        152       
1540074543   6673        153       
1540074544   6301        161       
1540074545   6749        151       
1540074546   6825        150       
1540074547   6826        149       
1540074548   6917        147       
1540074549   6758        151       
1540074550   6922        147       
1540074551   6906        147       
1540074552   6992        146       
1540074553   6760        150       
1540074554   6802        151       
1540074555   6906        149       
1540074556   6901        147       
1540074557   6955        150       
1540074558   6883        151       
1540074559   6521        158       
1540074560   6462        152       
1540074561   6738        150       
1540074562   6792        150       
1540074563   6618        154       
1540074564   6296        162       
1540074565   6777        151       
1540074566   6767        152       
1540074567   6884        148       
1540074568   4913        209       
1540074569   6282        163       
1540074570   6580        154       
1540074571   6708        152       
1540074572   6767        151       
1540074573   6751        151       
1540074574   6672        153       
1540074575   6809        149       
1540074576   6918        147       
1540074577   6914        148       
1540074578   6889        148       
1540074579   6859        149       
1540074580   6726        153       
1540074581   6707        151       
1540074582   6919        148       
1540074583   6880        148       
1540074584   6752        151       
1540074585   6228        162       
1540074586   6934        148       
1540074587   6941        147       
1540074588   6760        151       
1540074589   6802        150       
1540074590   6914        147       
1540074591   6950        147       
1540074592   6775        152       
1540074593   6790        149       
1540074594   6690        153       
1540074595   6841        148       
1540074596   6854        149       
1540074597   6897        148       
1540074598   6852        148       
1540074599   6552        158       
1540074600   6476        156       
1540074601   6560        156       
1540074602   6610        153       
1540074603   6680        154       
1540074604   6503        156       
1540074605   6262        163       
1540074606   6675        153       
1540074607   6657        154       
1540074608   6557        157       
1540074609   6619        154       
1540074610   6295        163       
1540074611   6560        154       
1540074612   6688        153       
1540074613   6612        154       
1540074614   6653        153       
1540074615   6492        159       
1540074616   6436        157       
1540074617   6819        151       
1540074618   6701        153       
1540074619   6417        159       
1540074620   6727        152       
1540074621   6704        151       
1540074622   6863        148       
1540074623   6611        154       
1540074624   6787        151       
1540074625   6849        149       
1540074626   6306        163       
1540074627   6691        151       
1540074628   6887        149       
1540074629   6538        155       
1540074630   6688        153       
1540074631   6837        149       
1540074632   6736        150       
1540074633   6820        150       
1540074634   6779        150       
1540074635   6625        154       
1540074636   6593        155       
1540074637   6831        149       
1540074638   6745        153       
1540074639   6717        152       
1540074640   6635        153       
1540074641   6905        148       
1540074642   6921        147       
1540074643   6834        150       
1540074644   6598        155       
1540074645   6769        149       
1540074646   6413        161       
1540074647   6818        149       
1540074648   6837        150       
1540074649   6482        158       
1540074650   6681        153       
1540074651   6808        149       
1540074652   6819        150       
1540074653   6724        152       
1540074654   6737        151       
1540074655   6960        148       
1540074656   6843        148       
1540074657   6880        151       
1540074658   6822        150       
1540074659   6519        155       
1540074660   6590        153       
1540074661   6695        152       
1540074662   6808        151       
1540074663   6544        157       
1540074664   6675        152       
1540074665   6662        154       
1540074666   6743        157       
1540074667   6081        160       
1540074668   6588        155       
1540074669   6572        156       
1540074670   6749        151       
1540074671   6779        151       
1540074672   6878        149       
1540074673   6776        151       
1540074674   6561        156       
1540074675   6585        154       
1540074676   6841        149       
1540074677   6760        150       
1540074678   6888        149       
1540074679   6880        147       
1540074680   6702        154       
1540074681   6585        154       
1540074682   6788        150       
1540074683   6727        153       
1540074684   6783        151       
1540074685   6604        154       
1540074686   6806        151       
1540074687   6198        164       
1540074688   6780        150       
1540074689   6299        162       
1540074690   6654        154       
1540074691   6812        150       
1540074692   6730        151       
1540074693   4934        206       
1540074694   6468        160       
1540074695   6581        154       
1540074696   6645        153       
1540074697   6740        152       
1540074698   6671        152       
1540074699   6519        156       
1540074700   6715        152       
1540074701   6678        153       
1540074702   6803        151       
1540074703   6581        155       
1540074704   6533        155       
1540074705   6838        151       
1540074706   6646        153       
1540074707   6732        151       
1540074708   6154        166       
1540074709   6698        152       
1540074710   6808        149       
1540074711   6812        151       
1540074712   6709        152       
1540074713   6818        150       
1540074714   6621        155       
1540074715   6758        149       
1540074716   6824        150       
1540074717   6947        147       
1540074718   6761        151       
1540074719   6746        152       
1540074720   6699        152       
1540074721   6626        154       
1540074722   6720        153       
1540074723   6616        155       
1540074724   6649        152       
1540074725   6760        151       
1540074726   6839        149       
1540074727   6830        149       
1540074728   6309        161       
1540074729   6648        154       
1540074730   6749        151       
1540074731   6901        148       
1540074732   6640        151       
1540074733   6892        150       
1540074734   6230        164       
1540074735   6859        149       
1540074736   6769        150       
1540074737   6802        150       
1540074738   6723        152       
1540074739   6898        148       
1540074740   6921        147       
1540074741   6904        148       
1540074742   6915        148       
1540074743   6912        150       
1540074744   6575        152       
1540074745   6860        151       
1540074746   6635        153       
1540074747   6603        152       
1540074748   6726        158       
1540074749   6182        161       
1540074750   6751        150       
1540074751   6890        148       
1540074752   6918        147       
1540074753   6819        150       
1540074754   6847        148       
1540074755   6923        148       
1540074756   6834        149       
1540074757   6920        148       
1540074758   6883        148       
1540074759   6810        150       
1540074760   6884        154       
1540074761   7014        168       
1540074762   6524        206       
1540074763   6518        206       
1540074764   6480        205       
1540074765   6652        207       
1540074766   6495        205       
1540074767   6663        201       
1540074768   6779        198       
1540074769   6046        223       
1540074770   6710        198       
1540074771   6716        195       
1540074772   6896        191       
1540074773   6837        192       
1540074774   6836        189       
1540074775   6624        194       
1540074776   6722        188       
1540074777   6909        181       
1540074778   6965        176       
1540074779   6792        176       
1540074780   6734        173       
1540074781   6695        169       
1540074782   6781        164       
1540074783   6729        159       
1540074784   6796        154       
1540074785   6508        151       
1540074786   6612        143       
1540074787   6380        142       
1540074788   6145        140       
1540074789   5734        149       
1540074790   5205        149       
1540074791   5364        142       
1540074792   5168        142       
1540074793   4963        142       
1540074794   4819        140       
1540074795   4426        146       
1540074796   4384        140       
1540074797   4212        141       
1540074798   3958        141       
1540074799   3733        142       
1540074800   3552        147       
1540074801   3536        143       
1540074802   3355        142       
1540074803   3208        144       
1540074804   3135        142       
1540074805   2929        147       
1540074806   2867        147       
1540074807   2801        145       
1540074808   2744        146       
1540074809   2718        147       
1540074810   2484        156       
1540074811   2656        144       
1540074812   2605        147       
1540074813   2617        144       
1540074814   2565        145       
1540074815   2434        148       
1540074816   2481        145       
1540074817   2487        144       
1540074818   2147        166       
1540074819   2463        145       
1540074820   2312        151       
1540074821   2350        148       
1540074822   2365        146       
1540074823   2372        146       
1540074824   2376        145       
1540074825   2313        148       
1540074826   2368        144       
1540074827   2320        147       
1540074828   2279        149       
1540074829   2280        151       
1540074830   2284        149       
1540074831   2252        151       
1540074832   2252        150       
1540074833   2214        155       
1540074834   2292        148       
1540074835   2262        149       
1540074836   2357        145       
1540074837   2307        146       
1540074838   2297        150       
1540074839   2265        150       
1540074840   2254        150       
1540074841   2256        150       
1540074842   2248        152       
1540074843   2251        150       
1540074844   2234        153       
1540074845   2287        148       
1540074846   2316        148       
1540074847   2300        146       
1540074848   2316        148       
1540074849   2197        153       
1540074850   2284        150       
1540074851   2255        151       
1540074852   2266        149       
1540074853   2223        153       
1540074854   2404        140       
1540074855   2435        140       
1540074856   2452        139       
1540074857   2457        138       
1540074858   2316        146       
1540074859   2440        139       
1540074860   2465        138       
1540074861   2481        138       
1540074862   2448        137       
1540074863   2416        141       
1540074864   2462        137       
1540074865   2482        138       
1540074866   2456        140       
1540074867   2435        141       
1540074868   2446        138       
1540074869   2327        146       
1540074870   2410        140       
1540074871   2438        138       
1540074872   2470        139       
1540074873   2442        139       
1540074874   2369        144       
1540074875   2365        143       
1540074876   2435        140       
1540074877   2461        137       
1540074878   2471        138       
1540074879   2448        138       
1540074880   2379        143       
1540074881   2425        140       
1540074882   2463        138       
1540074883   2401        141       
1540074884   2408        142       
1540074885   2457        138       
1540074886   2484        137       
1540074887   2468        137       
1540074888   2481        138       
1540074889   2410        139       
1540074890   2500        136       
1540074891   2501        136       
1540074892   2498        137       
1540074893   2501        135       
1540074894   2404        143       
1540074895   2448        138       
1540074896   2449        140       
1540074897   2465        137       
1540074898   2489        137       
1540074899   2397        141       
1540074900   2274        153       
1540074901   2185        167       
1540074902   2220        152       
1540074903   2239        151       
1540074904   2242        150       
1540074905   2221        152       
1540074906   2183        154       
1540074907   2189        152       
1540074908   2206        154       
1540074909   2143        157       
1540074910   2209        153       
1540074911   2164        156       
1540074912   2119        160       
1540074913   2114        162       
1540074914   2154        158       
1540074915   2128        157       
1540074916   2168        157       
1540074917   2181        156       
1540074918   2159        159       
1540074919   2141        159       
1540074920   2191        153       
1540074921   2203        154       
1540074922   2176        156       
1540074923   2207        157       
1540074924   2098        162       
1540074925   2197        153       
1540074926   2230        153       
1540074927   2229        153       
1540074928   2272        149       
1540074929   2199        158       
1540074930   2149        155       
1540074931   2175        157       
1540074932   2165        157       
1540074933   2113        161       
1540074934   2051        165       
1540074935   2169        158       
1540074936   2099        163       
1540074937   2073        163       
1540074938   2124        159       
1540074939   2082        164       
1540074940   1996        172       
1540074941   2065        165       
1540074942   2057        161       
1540074943   1883        183       
1540074944   2056        165       
1540074945   2051        166       
1540074946   2065        165       
1540074947   2074        164       
1540074948   2087        162       
1540074949   2074        165       
1540074950   2053        166       
1540074951   2104        162       
1540074952   2082        163       
1540074953   2030        164       
1540074954   2050        170       
1540074955   2109        160       
1540074956   2087        164       
1540074957   2096        161       
1540074958   2136        160       
1540074959   2051        165       
1540074960   2049        167       
1540074961   2008        169       
1540074962   2014        168       
1540074963   1939        175       
1540074964   1969        175       
1540074965   1994        170       
1540074966   2006        170       
1540074967   2042        166       
1540074968   1983        172       
1540074969   1955        174       
1540074970   1990        170       
1540074971   2078        165       
1540074972   2060        164       
1540074973   2075        163       
1540074974   2050        165       
1540074975   2142        160       
1540074976   2057        165       
1540074977   2052        166       
1540074978   2045        168       
1540074979   2023        168       
1540074980   2009        168       
1540074981   2088        165       
1540074982   2043        164       
1540074983   2071        166       
1540074984   2047        167       
1540074985   1981        170       
1540074986   2070        164       
1540074987   2096        164       
1540074988   2030        168       
1540074989   1966        171       
1540074990   2036        167       
1540074991   2110        160       
1540074992   2060        165       
1540074993   2082        165       
1540074994   1979        170       
1540074995   2078        166       
1540074996   2052        166       
1540074997   2016        170       
1540074998   2022        166       
1540074999   2039        167       
1540075000   2102        162       
1540075001   2107        161       
1540075002   2062        163       
1540075003   2040        170       
1540075004   1959        174       
1540075005   1959        174       
1540075006   1927        177       
1540075007   1965        172       
1540075008   1888        181       
1540075009   1944        174       
1540075010   1932        177       
1540075011   1863        183       
1540075012   1875        183       
1540075013   1854        182       
1540075014   1896        182       
1540075015   1523        228       
1540075016   1731        191       
1540075017   1896        181       
1540075018   1858        181       
1540075019   1895        179       
1540075020   1895        178       
1540075021   1862        181       
1540075022   1867        186       
1540075023   1864        182       
1540075024   1820        188       
1540075025   1873        178       
1540075026   1910        180       
1540075027   1833        184       
1540075028   1823        188       
1540075029   1927        176       
1540075030   1878        182       
1540075031   1873        180       
1540075032   1935        177       
1540075033   1851        184       
1540075034   1834        186       
1540075035   1831        186       
1540075036   1820        186       
1540075037   1887        183       
1540075038   1797        186       
1540075039   1836        184       
1540075040   1860        184       
1540075041   1863        182       
1540075042   1905        178       
1540075043   1847        196       
1540075044   1823        183       
1540075045   1851        185       
1540075046   1844        183       
1540075047   1767        185       
1540075048   1838        185       
1540075049   1774        194       
1540075050   1822        182       
1540075051   1929        178       
1540075052   1856        183       
1540075053   1856        183       
1540075054   1854        183       
1540075055   1888        180       
1540075056   1901        179       
1540075057   1901        178       
1540075058   1881        179       
1540075059   1896        179       
1540075060   1867        185       
1540075061   1852        182       
1540075062   1898        182       
1540075063   1822        184       
1540075064   1817        189       
1540075065   1857        182       
1540075066   1894        179       
1540075067   1837        188       
1540075068   1723        196       
1540075069   1816        187       
1540075070   1786        193       
1540075071   1803        189       
1540075072   1780        189       
1540075073   1793        191       
1540075074   1802        188       
1540075075   1799        190       
1540075076   1782        189       
1540075077   1864        181       
1540075078   1817        190       
1540075079   1856        184       
1540075080   1805        188       
1540075081   1811        187       
1540075082   1820        187       
1540075083   1781        193       
1540075084   1803        188       
1540075085   1790        188       
1540075086   1808        189       
1540075087   1820        185       
1540075088   1799        190       
1540075089   1831        185       
1540075090   1841        185       
1540075091   1808        189       
1540075092   1786        193       
1540075093   1837        184       
1540075094   1774        192       
1540075095   1806        189       
1540075096   1825        188       
1540075097   1784        189       
1540075098   1734        193       
1540075099   1862        188       
1540075100   1777        189       
1540075101   1819        187       
1540075102   1769        191       
1540075103   1803        191       
1540075104   1751        193       
1540075105   1836        185       
1540075106   1793        189       
1540075107   1824        186       
1540075108   1863        184       
1540075109   1800        189       
1540075110   1841        184       
1540075111   1820        187       
1540075112   1798        190       
1540075113   1717        197       
1540075114   1727        195       
1540075115   1776        194       
1540075116   1760        195       
1540075117   1739        193       
1540075118   1751        196       
1540075119   1744        194       
1540075120   1729        196       
1540075121   1770        194       
1540075122   1762        196       
1540075123   1667        200       
1540075124   1767        190       
1540075125   1813        192       
1540075126   1776        188       
1540075127   1782        193       
1540075128   1798        186       
1540075129   1782        193       
1540075130   1739        196       
1540075131   1759        194       
1540075132   1779        190       
1540075133   1732        198       
1540075134   1730        196       
1540075135   1808        188       
1540075136   1812        189       
1540075137   1719        199       
1540075138   1750        192       
1540075139   1728        196       
1540075140   1720        200       
1540075141   1721        198       
1540075142   1691        201       
1540075143   1699        199       
1540075144   1717        200       
1540075145   1682        198       
1540075146   1753        197       
1540075147   1731        196       
1540075148   1708        205       
1540075149   1656        201       
1540075150   1712        201       
1540075151   1696        197       
1540075152   1714        200       
1540075153   1696        198       
1540075154   1743        195       
1540075155   1758        196       
1540075156   1709        198       
1540075157   1741        196       
1540075158   1737        197       
1540075159   1665        205       
1540075160   1722        196       
1540075161   1736        194       
1540075162   1735        199       
1540075163   1692        199       
1540075164   1664        203       
1540075165   1695        203       
1540075166   1677        203       
1540075167   1660        202       
1540075168   1718        203       
1540075169   1705        197       
1540075170   1740        193       
1540075171   1721        202       
1540075172   1706        197       
1540075173   1724        201       
1540075174   1667        198       
1540075175   1705        202       
1540075176   1718        199       
1540075177   1681        206       
1540075178   1730        197       
1540075179   1677        201       
1540075180   1717        195       
1540075181   1693        200       
1540075182   1681        206       
1540075183   1698        214       
1540075184   1680        208       
1540075185   1660        197       
1540075186   1676        196       
1540075187   1651        195       
1540075188   1717        200       
1540075189   1697        202       
1540075190   1700        196       
1540075191   1783        192       
1540075192   1717        200       
1540075193   1603        210       
1540075194   1743        199       
1540075195   1709        197       
1540075196   1701        196       
1540075197   1772        196       
1540075198   1674        202       
1540075199   1675        203       
1540075200   1693        202       
1540075201   1682        202       
1540075202   1709        201       
1540075203   1630        205       
1540075204   1722        197       
1540075205   1672        205       
1540075206   1692        204       
1540075207   1611        207       
1540075208   1712        204       
1540075209   1637        204       
1540075210   1656        204       
1540075211   1719        199       
1540075212   1652        206       
1540075213   1690        202       
1540075214   1724        195       
1540075215   1742        197       
1540075216   1677        203       
1540075217   1710        201       
1540075218   1690        199       
1540075219   1654        205       
1540075220   1667        205       
1540075221   1710        200       
1540075222   1703        201       
1540075223   1649        207       
1540075224   1655        207       
1540075225   1675        200       
1540075226   1704        203       
1540075227   1670        200       
1540075228   1676        203       
1540075229   1714        198       
1540075230   1686        205       
1540075231   1662        204       
1540075232   1659        204       
1540075233   1634        207       
1540075234   1629        207       
1540075235   1677        204       
1540075236   1680        203       
1540075237   1704        199       
1540075238   1704        200       
1540075239   1669        204       
1540075240   1660        203       
1540075241   1735        196       
1540075242   1696        203       
1540075243   1669        205       
1540075244   1730        194       
1540075245   1733        196       
1540075246   1738        197       
1540075247   1692        204       
1540075248   1654        201       
1540075249   1708        203       
1540075250   1642        203       
1540075251   1678        204       
1540075252   1638        206       
1540075253   1705        202       
1540075254   1691        200       
1540075255   1709        197       
1540075256   1680        206       
1540075257   1672        199       
1540075258   1714        201       
1540075259   1688        200       
1540075260   1688        204       
1540075261   1674        203       
1540075262   1643        207       
1540075263   1683        204       
1540075264   1636        206       
1540075265   1704        201       
1540075266   1651        207       
1540075267   1621        209       
1540075268   1632        209       
1540075269   1618        210       
1540075270   1650        204       
1540075271   1696        201       
1540075272   1615        212       
1540075273   1600        210       
1540075274   1662        209       
1540075275   1699        200       
1540075276   1640        204       
1540075277   1674        205       
1540075278   1659        206       
1540075279   1646        205       
1540075280   1681        203       
1540075281   1660        205       
1540075282   1681        203       
1540075283   1662        202       
1540075284   1662        207       
1540075285   1705        199       
1540075286   1685        202       
1540075287   1702        202       
1540075288   1680        200       
1540075289   1655        206       
1540075290   1668        206       
1540075291   1631        207       
1540075292   1643        205       
1540075293   1628        212       
1540075294   1719        201       
1540075295   1676        200       
1540075296   1689        198       
1540075297   1737        198       
1540075298   1660        207       
1540075299   1671        203       
1540075300   1643        204       
1540075301   1669        210       
1540075302   1642        202       
1540075303   1655        205       
1540075304   1683        202       
1540075305   1666        209       
1540075306   1676        199       
1540075307   1698        200       
1540075308   1703        199       
1540075309   1719        200       
1540075310   1706        199       
1540075311   1710        197       
1540075312   1751        194       
1540075313   1716        200       
1540075314   1724        200       
1540075315   1669        201       
1540075316   1679        205       
1540075317   1720        196       
1540075318   1497        229       
1540075319   1677        203       
1540075320   1683        200       
1540075321   1645        210       
1540075322   1619        206       
1540075323   1640        207       
1540075324   1669        205       
1540075325   1685        202       
1540075326   1707        200       
1540075327   1702        200       
1540075328   1655        208       
1540075329   1646        204       
1540075330   1695        201       
1540075331   1661        205       
1540075332   1666        203       
1540075333   1639        207       
1540075334   1684        205       
1540075335   1692        201       
1540075336   1704        199       
1540075337   1654        207       
1540075338   1607        212       
1540075339   1637        206       
1540075340   1571        213       
1540075341   1634        213       
1540075342   1664        204       
1540075343   1623        208       
1540075344   1664        206       
1540075345   1654        205       
1540075346   1677        208       
1540075347   1662        202       
1540075348   1669        203       
1540075349   1654        203       
1540075350   1688        205       
1540075351   1678        201       
1540075352   1652        208       
1540075353   1643        207       
1540075354   1648        204       
1540075355   1670        205       
1540075356   1668        205       
1540075357   1716        203       
1540075358   1615        205       
1540075359   1666        205       
1540075360   1643        207       
1540075361   1697        199       
1540075362   1693        204       
1540075363   1630        207       
1540075364   1618        205       
1540075365   1708        202       
1540075366   1679        202       
1540075367   1662        204       
1540075368   1662        203       
1540075369   1698        203       
1540075370   1660        202       
1540075371   1665        206       
1540075372   1698        200       
1540075373   1732        194       
1540075374   1755        193       
1540075375   1722        202       
1540075376   1685        198       
1540075377   1744        195       
1540075378   1729        200       
1540075379   1642        206       
1540075380   1652        204       
1540075381   1661        203       
1540075382   1700        201       
1540075383   1658        207       
1540075384   1658        206       
1540075385   1654        207       
1540075386   1648        204       
1540075387   1669        206       
1540075388   1647        203       
1540075389   1671        206       
1540075390   1633        204       
1540075391   1715        200       
1540075392   1672        204       
1540075393   1672        202       
1540075394   1611        210       
1540075395   1678        207       
1540075396   1652        204       
1540075397   1669        203       
1540075398   1593        213       
1540075399   1641        208       
1540075400   1669        205       
1540075401   1649        207       
1540075402   1655        206       
1540075403   1605        209       
1540075404   1674        205       
1540075405   1624        208       
1540075406   1619        210       
1540075407   1618        210       
1540075408   1628        207       
1540075409   1663        207       
1540075410   1667        206       
1540075411   1658        203       
1540075412   1654        203       
1540075413   1692        206       
1540075414   1606        207       
1540075415   1697        202       
1540075416   1689        201       
1540075417   1706        200       
1540075418   1659        206       
1540075419   1696        202       
1540075420   1666        203       
1540075421   1647        205       
1540075422   1689        201       
1540075423   1677        204       
1540075424   1622        211       
1540075425   1618        210       
1540075426   1654        206       
1540075427   1633        206       
1540075428   1707        200       
1540075429   1639        209       
1540075430   1644        205       
1540075431   1658        208       
1540075432   1651        208       
1540075433   1599        210       
1540075434   1644        206       
1540075435   1692        202       
1540075436   1648        207       
1540075437   1674        203       
1540075438   1670        203       
1540075439   1678        202       
1540075440   1694        201       
1540075441   1648        206       
1540075442   1693        200       
1540075443   1570        218       
1540075444   1675        203       
1540075445   1657        206       
1540075446   1651        205       
1540075447   1674        204       
1540075448   1651        207       
1540075449   1651        204       
1540075450   1695        200       
1540075451   1748        197       
1540075452   1656        203       
1540075453   1643        210       
1540075454   1669        202       
1540075455   1660        205       
1540075456   1680        201       
1540075457   1709        203       
1540075458   1664        201       
1540075459   1668        205       
1540075460   1645        208       
1540075461   1629        209       
1540075462   1636        205       
1540075463   1632        210       
1540075464   1637        206       
1540075465   1685        203       
1540075466   1655        206       
1540075467   1705        201       
1540075468   1577        213       
1540075469   1653        205       
1540075470   1653        205       
1540075471   1673        207       
1540075472   1896        242       
1540075473   1853        236       
1540075474   1952        227       
1540075475   1934        224       
1540075476   1990        220       
1540075477   2078        210       
1540075478   2124        205       
1540075479   2175        207       
1540075480   2194        206       
1540075481   2168        194       
1540075482   2130        187       
1540075483   2142        182       
1540075484   2061        167       
1540075485   2048        164       
1540075486   1967        160       
1540075487   1835        163       
1540075488   1652        158       
1540075489   1507        160       
1540075490   1297        185       
1540075491   1133        165       
1540075492   1028        180       
1540075493   899         168       
1540075494   807         168       
1540075495   769         162       
1540075496   722         155       
1540075497   693         156       
1540075498   680         153       
1540075499   660         156       
1540075500   635         159       
1540075501   653         163       
1540075502   670         159       
1540075503   684         158       
1540075504   676         154       
1540075505   677         156       
1540075506   639         160       
1540075507   648         161       
1540075508   641         153       
1540075509   656         155       
1540075510   677         151       
1540075511   663         151       
1540075512   681         150       
1540075513   677         151       
1540075514   656         157       
1540075515   659         155       
1540075516   648         157       
1540075517   655         154       
1540075518   687         149       
1540075519   640         157       
1540075520   690         150       
1540075521   647         155       
1540075522   667         154       
1540075523   657         154       
1540075524   643         156       
1540075525   661         155       
1540075526   657         156       
1540075527   657         154       
1540075528   649         156       
1540075529   677         151       
1540075530   677         149       
1540075531   646         159       
1540075532   660         153       
1540075533   665         154       
1540075534   674         151       
1540075535   690         148       
1540075536   650         156       
1540075537   671         149       
1540075538   680         150       
1540075539   698         148       
1540075540   660         153       
1540075541   691         149       
1540075542   685         147       
1540075543   651         155       
1540075544   670         154       
1540075545   654         153       
1540075546   694         146       
1540075547   692         150       
1540075548   657         154       
1540075549   675         148       
1540075550   665         154       
1540075551   666         154       
1540075552   660         151       
1540075553   675         152       
1540075554   685         147       
1540075555   683         151       
1540075556   692         146       
1540075557   668         150       
1540075558   655         158       
1540075559   648         154       
1540075560   676         154       
1540075561   642         158       
1540075562   645         157       
1540075563   638         161       
1540075564   645         155       
1540075565   620         166       
1540075566   617         163       
1540075567   621         166       
1540075568   610         164       
1540075569   622         166       
1540075570   631         158       
1540075571   639         160       
1540075572   639         161       
1540075573   616         166       
1540075574   599         169       
1540075575   645         158       
1540075576   625         160       
1540075577   643         163       
1540075578   633         159       
1540075579   633         163       
1540075580   624         164       
1540075581   613         164       
